latitude	longitude	price	hoa	beds	baths	sqft	remodel	built	stories	type	address	parking	view	lastupdatedate
47499508.00	-122334144.00	192500.00	0.00	2.00	1.00	887.00	1995.00	1982.00	0.00	Condo	114 Southwest 116th Street # 22	Carport, 1 space	Territorial	06/13/17
47490912.00	-122347688.00	450000.00	0.00	4.00	1.50	1770.00	0.00	1961.00	1.00	Single Family	1009 Southwest 125th Street	Attached Garage	NULL	06/13/17
47490576.00	-122345664.00	383700.00	0.00	3.00	2.00	1010.00	0.00	1953.00	1.00	Single Family	824 Southwest 126th Street	Attached Garage, 2 spaces, 480 sqft garage	NULL	05/31/17
47505552.00	-122383440.00	995000.00	0.00	3.00	1.50	2580.00	0.00	1947.00	1.00	Single Family	4105 Southwest 109th Street	Attached Garage, 2 spaces, 1056 sqft garage	Mountain, Water	06/09/17
47498672.00	-122344928.00	380000.00	0.00	3.00	1.50	1650.00	0.00	1966.00	2.00	Single Family	806 Southwest 117th Street	Attached Garage, 2 spaces, 570 sqft garage	NULL	05/31/17
47460848.00	-122344160.00	389000.00	0.00	5.00	1.50	2060.00	0.00	1964.00	1.00	Single Family	15820 8th Avenue Southwest	Off street, Detached Garage	NULL	10/31/17
47474776.00	-122346816.00	325000.00	0.00	2.00	1.00	900.00	0.00	1953.00	0.00	Single Family	854 Southwest 143rd Street	No Data	NULL	10/26/17
47433664.00	-122336448.00	547500.00	0.00	4.00	3.00	2020.00	0.00	1959.00	0.00	Single Family	18838 1st Place Southwest	No Data	NULL	10/20/17
47415552.00	-122336976.00	410000.00	0.00	3.00	1.00	1160.00	0.00	1955.00	1.00	Single Family	20822 2nd Place Southwest	Detached Garage	NULL	09/29/17
47417056.00	-122324416.00	290000.00	0.00	4.00	1.00	1610.00	0.00	1949.00	1.00	Single Family	739 South 207th Street	Carport, Off street, Detached Garage	Mountain	09/07/17
47416568.00	-122325616.00	374000.00	0.00	3.00	1.50	1770.00	0.00	1987.00	1.00	Single Family	20725 7th Place South	Attached Garage	NULL	08/25/17
47388124.00	-122317512.00	191635.00	308.00	3.00	1.50	1262.00	2006.00	1982.00	0.00	Condo	23712 13th Place South Apartment 1006	Carport, 2 spaces	Territorial	08/21/17
47414836.00	-122334272.00	455000.00	0.00	4.00	2.00	1930.00	2017.00	1960.00	1.00	Single Family	20839 1st Place South	Off street, On street, Attached Garage, 1 space, 260 sqft garage	Territorial, Water	08/25/17
47399696.00	-122295456.00	560000.00	0.00	8.00	4.00	3196.00	1991.00	1979.00	2.00	Multi Family	22503 30th Avenue South	No Data	Water	08/21/17
47390492.00	-122297440.00	340000.00	0.00	4.00	2.50	1535.00	0.00	1957.00	1.00	Single Family	23450 28th Avenue South	Attached Garage, 2 spaces, 600 sqft garage	NULL	08/28/17
47413388.00	-122327024.00	350000.00	0.00	5.00	2.00	2890.00	0.00	1960.00	1.00	Single Family	605 South 210th Street	Attached Garage, 2 spaces, 670 sqft garage	Mountain, Water	08/25/17
47344600.00	-122329952.00	820000.00	0.00	4.00	2.50	2540.00	1992.00	1964.00	3.00	Single Family	28736 Redondo Beach Drive South	Off street, On street, Attached Garage, 6 spaces, 580 sqft garage	City, Mountain, Territorial, Water	08/25/17
47391456.00	-122308960.00	175000.00	0.00	2.00	2.00	1009.00	1989.00	1989.00	0.00	Condo	23410 18th Avenue South Apartment J101	Carport, 2 spaces	Territorial	08/09/17
47411064.00	-122294248.00	323500.00	0.00	4.00	1.50	1710.00	0.00	1955.00	1.00	Single Family	21211 31st Avenue South	Attached Garage, 1 space, 260 sqft garage	NULL	08/08/17
47396580.00	-122294248.00	163000.00	270.00	2.00	1.00	850.00	2003.00	1986.00	0.00	Condo	22831 30th Avenue South Apartment 208	Off street, 1 space	Water	06/21/17
47394412.00	-122305360.00	309900.00	0.00	3.00	1.50	1590.00	0.00	1963.00	1.00	Single Family	2040 South 232nd Place	Attached Garage, 2 spaces, 690 sqft garage	NULL	06/22/17
47413200.00	-122285824.00	504586.00	0.00	4.00	3.00	2597.00	0.00	0.00	0.00	Single Family	21141 37th Court South	No Data	NULL	06/22/17
47391156.00	-122312568.00	165000.00	284.00	2.00	2.00	770.00	2000.00	1984.00	0.00	Condo	Whispering Brook Apartment C203	Carport, 2 spaces	Territorial	06/23/17
47397344.00	-122327120.00	435000.00	42.00	2.00	2.00	1430.00	1981.00	1981.00	0.00	Condo	601 South 227th Street Apartment 406N	Carport, 1 space	City	06/16/17
47346484.00	-122324968.00	1200000.00	0.00	4.00	2.00	4324.00	2015.00	1962.00	2.00	Single Family	28434 5TH Place South	Detached Garage, 4 spaces, 900 sqft garage	City, Mountain, Territorial, Water	06/15/17
47378544.00	-122321744.00	455000.00	0.00	3.00	1.50	3320.00	0.00	1985.00	1.00	Single Family	24828 9th Place South	Attached Garage, 2 spaces, 470 sqft garage	NULL	06/05/17
47411620.00	-122281920.00	229950.00	0.00	2.00	2.00	1148.00	2006.00	2006.00	3.00	Multi Family	Viewcrest Condominiums # 4.5	Attached Garage, 1 space	City	06/02/17
47347736.00	-122322272.00	375000.00	0.00	2.00	1.50	1406.00	1978.00	1978.00	0.00	Condo	28313 Redondo Way South Apartment 206	Attached Garage, 1 space	Territorial	06/09/17
47411936.00	-122284216.00	351000.00	0.00	3.00	2.50	1783.00	2006.00	2006.00	0.00	Condo	21207 40th Place South # 37	Attached Garage, 1 space	City	05/31/17
47351312.00	-122316448.00	420000.00	0.00	4.00	1.50	2200.00	2017.00	1963.00	2.00	Single Family	27906 13th Avenue South	Attached Garage, 2 spaces, 420 sqft garage	NULL	06/01/17
47369580.00	-122312848.00	390000.00	0.00	3.00	3.00	2400.00	0.00	1979.00	2.00	Single Family	25908 16th Avenue South	Attached Garage, 2 spaces, 440 sqft garage	Mountain, Water	05/24/17
47391456.00	-122308960.00	215000.00	0.00	3.00	1.75	1191.00	1989.00	1989.00	0.00	Condo	23410 18th Avenue South Apartment E301	3 spaces	Territorial	05/31/17
47413312.00	-122325904.00	900000.00	0.00	6.00	4.00	4585.00	0.00	2007.00	3.00	Single Family	21008 7th Avenue South	Attached Garage, 2 spaces, 620 sqft garage	Mountain, Territorial, Water	06/01/17
47368744.00	-122317584.00	280000.00	0.00	5.00	3.00	1616.00	0.00	1966.00	1.00	Single Family	25914 13th Place South	Off street, None, 580 sqft garage	NULL	05/15/17
47420888.00	-122322256.00	377000.00	0.00	3.00	1.50	1430.00	0.00	1958.00	1.00	Single Family	20205 10th Avenue South	Attached Garage, 2 spaces, 480 sqft garage	NULL	05/05/17
47409248.00	-122317920.00	210000.00	0.00	2.00	1.50	1344.00	1985.00	1985.00	0.00	Condo	Villa Enzian # 202	Carport, 1 space	Territorial	05/03/17
47394872.00	-122315064.00	279950.00	0.00	3.00	1.00	1000.00	0.00	1948.00	1.00	Single Family	1426 South Kent Des Moines Road	Attached Garage	NULL	05/05/17
47344024.00	-122327776.00	385000.00	0.00	2.00	1.75	1142.00	1988.00	1988.00	0.00	Condo	28701 6th Place South Apartment 207	Attached Garage, 2 spaces	Mountain	05/03/17
47396680.00	-122312520.00	431500.00	0.00	2.00	2.00	1288.00	0.00	1958.00	0.00	Single Family	23033 17th Avenue South	No Data	NULL	04/18/17
47444264.00	-122287616.00	135000.00	0.00	2.00	1.50	1012.00	1993.00	1968.00	0.00	Condo	3425 South 176th Street UNIT 127	Off street, 1 space	Territorial	06/28/17
47443612.00	-122278072.00	364950.00	0.00	3.00	1.50	1510.00	0.00	1961.00	1.00	Single Family	4329 South 177th Street	Attached Garage, 2 spaces, 460 sqft garage	NULL	06/30/17
47461484.00	-122283216.00	175000.00	324.00	2.00	1.50	966.00	1985.00	1979.00	0.00	Condo	4006 South 158th Street # B42	Carport, 1 space	Territorial	06/30/17
47467720.00	-122296744.00	382000.00	0.00	3.00	1.50	1290.00	0.00	1998.00	0.00	Single Family	15030 28th Lane South	Attached Garage, 1 space, 380 sqft garage	NULL	07/07/17
47436832.00	-122286400.00	340000.00	0.00	4.00	2.00	1820.00	2017.00	1955.00	1.00	Single Family	18427 38th Avenue South	Off street	City	07/07/17
47439320.00	-122286296.00	205000.00	0.00	3.00	2.00	1204.00	1990.00	1990.00	0.00	Condo	3715 South 182nd Street Apartment C130	Attached Garage, 1 space	Territorial	06/01/17
47448936.00	-122284680.00	235000.00	0.00	3.00	2.00	0.00	0.00	1980.00	0.00	Mobile / Manufactured	3737 South 172nd Street	No Data	NULL	06/22/17
47444264.00	-122287616.00	162000.00	0.00	2.00	1.50	1226.00	1993.00	1968.00	0.00	Condo	3425 South 176th Street UNIT 314	2 spaces	Territorial	06/16/17
47465508.00	-122258984.00	193000.00	365.00	2.00	1.50	993.00	1980.00	1980.00	0.00	Condo	15255 Sunwood Boulevard Apartment A35	Carport, 1 space	Territorial	05/22/17
47423640.00	-122291432.00	320000.00	0.00	3.00	1.50	1230.00	0.00	1933.00	1.00	Single Family	19820 32nd Avenue South	Off street	Territorial	05/26/17
47455420.00	-122359952.00	649900.00	0.00	3.00	2.00	2072.00	0.00	1953.00	1.00	Single Family	16418 21st Avenue Southwest	Attached Garage, Detached Garage, 4 spaces, 1090 sqft garage	NULL	09/27/17
47415532.00	-122339216.00	615000.00	0.00	3.00	2.00	2040.00	0.00	1959.00	1.00	Single Family	20818 Marine View Drive Southwest	Attached Garage, 2 spaces, 450 sqft garage	NULL	10/10/17
47442820.00	-122348280.00	575000.00	0.00	3.00	1.50	1490.00	2010.00	1958.00	1.00	Single Family	17820 Marine View Drive Southwest	Attached Garage, 420 sqft garage	NULL	10/18/17
47454112.00	-122354368.00	499000.00	0.00	3.00	1.50	1510.00	2017.00	1954.00	2.00	Single Family	16605 15th Avenue Southwest	Attached Garage, 4 spaces, 500 sqft garage	NULL	10/17/17
47434960.00	-122345464.00	649000.00	0.00	4.00	1.50	2400.00	0.00	1954.00	2.00	Single Family	711 Southwest 187th Street	Attached Garage, 4 spaces, 1370 sqft garage	Mountain, Water	10/20/17
47424264.00	-122338512.00	265000.00	0.00	3.00	2.50	1349.00	0.00	1966.00	0.00	Townhouse	220 Southwest 200th Street # 176	Carport	NULL	09/08/17
47462484.00	-122350408.00	600000.00	0.00	4.00	1.50	3000.00	2007.00	1923.00	1.00	Single Family	1210 Southwest 157th Street	Detached Garage, 2 spaces	City, Water	09/01/17
47433580.00	-122351320.00	1899000.00	0.00	5.00	2.50	4920.00	2015.00	1968.00	2.00	Single Family	18815 Edgecliff Drive Southwest	Attached Garage, Detached Garage, 4 spaces, 580 sqft garage	Territorial, Water	08/31/17
47453936.00	-122340320.00	295000.00	0.00	3.00	1.50	1250.00	0.00	1942.00	1.00	Single Family	16602 6th Avenue Southwest	Carport, 2 spaces	NULL	08/22/17
47454532.00	-122349592.00	385000.00	0.00	3.00	1.50	1200.00	0.00	1954.00	1.00	Single Family	16450 12th Avenue Southwest	Carport, 1 space	NULL	08/25/17
47402184.00	-122321472.00	530000.00	0.00	4.00	2.50	3240.00	2008.00	1984.00	2.00	Single Family	910 South 223rd Street	Off street, Attached Garage, 1 space, 310 sqft garage	Mountain, Territorial, Water	04/11/17
47366784.00	-122311160.00	175514.00	0.00	5.00	2.00	1840.00	0.00	1962.00	1.50	Single Family	1730 South 262nd Place	Attached Garage, 1 space, 270 sqft garage	NULL	04/06/17
47375064.00	-122305624.00	345000.00	0.00	3.00	1.50	1830.00	0.00	1974.00	1.00	Single Family	2124 South 253rd Street	Attached Garage, 1 space, 290 sqft garage	Territorial	03/30/17
47414288.00	-122284664.00	184500.00	0.00	1.00	1.00	802.00	2009.00	2009.00	0.00	Condo	21064 40th Place South # H-3H3	Attached Garage, 1 space	City	04/03/17
47373624.00	-122306336.00	230000.00	0.00	3.00	2.00	924.00	0.00	1982.00	1.00	Single Family	2126 South 254th Place	None	NULL	03/17/17
47392972.00	-122320032.00	750769.00	0.00	4.00	2.50	3730.00	0.00	2005.00	2.00	Single Family	1027 South 232nd Street	Attached Garage, 2 spaces, 600 sqft garage	Territorial	03/20/17
47372712.00	-122313568.00	270000.00	0.00	4.00	2.00	2130.00	0.00	1979.00	2.00	Single Family	25522 14th Place South	Attached Garage, 2 spaces, 460 sqft garage	NULL	03/31/17
47388248.00	-122308144.00	291501.00	0.00	2.00	2.50	1560.00	0.00	2006.00	2.00	Townhouse	23803 20th Avenue South	Attached Garage, 2 spaces, 664 sqft garage	Territorial	03/31/17
47749448.00	-122314072.00	528555.00	0.00	3.00	2.50	1640.00	0.00	0.00	0.00	Townhouse	1443 166th Court #3	No Data	NULL	04/23/17
47750440.00	-122319056.00	449000.00	0.00	3.00	1.50	1690.00	0.00	1952.00	1.00	Single Family	16701 10th Avenue Northeast	Carport, 1 space, 240 sqft garage	NULL	04/27/17
47762828.00	-122310736.00	575000.00	0.00	3.00	2.25	1970.00	0.00	1961.00	2.00	Single Family	1631 Northeast 185th Street	Attached Garage, 2 spaces, 580 sqft garage	NULL	04/07/17
47759780.00	-122284512.00	743000.00	0.00	6.00	2.50	3720.00	0.00	1929.00	2.00	Single Family	18403 Ballinger Way Northeast	Detached Garage, 1 space, 340 sqft garage	NULL	04/14/17
47741936.00	-122295744.00	601451.00	0.00	3.00	1.00	1540.00	0.00	1957.00	1.00	Single Family	15529 32nd Avenue Northeast	No Data	NULL	03/31/17
47756920.00	-122303792.00	545000.00	0.00	3.00	2.50	2200.00	0.00	1999.00	2.00	Single Family	17720 22nd Place Northeast	Attached Garage, 2 spaces, 500 sqft garage	Mountain	03/20/17
47748228.00	-122317536.00	599000.00	0.00	3.00	1.50	2060.00	2016.00	1953.00	2.00	Single Family	16267 11th Avenue Northeast	Attached Garage	NULL	03/29/17
47758912.00	-122310072.00	363000.00	0.00	2.00	1.50	1252.00	1976.00	1976.00	0.00	Condo	17900 23rd Lane Northeast Apartment 303	Carport, 1 space	Mountain	03/20/17
47768152.00	-122306608.00	615000.00	0.00	3.00	1.50	2140.00	0.00	1958.00	2.00	Single Family	19014 22nd Avenue Northeast	Attached Garage, 2 spaces, 550 sqft garage	NULL	03/20/17
47777172.00	-122299576.00	450000.00	0.00	4.00	1.50	1580.00	0.00	1954.00	1.00	Single Family	2715 Northeast 205th Street	Off street	NULL	03/24/17
47441428.00	-122274592.00	1235936.00	0.00	3.00	1.50	2440.00	2011.00	1957.00	1.00	Single Family	17917 48th Avenue South	Carport, Off street, On street, Attached Garage, 3 spaces, 340 sqft garage	NULL	04/18/17
47425184.00	-122289592.00	670000.00	0.00	4.00	2.50	2380.00	1988.00	1968.00	2.00	Single Family	3408 South 198th Street	Off street, Attached Garage, 2 spaces, 480 sqft garage	Water	04/20/17
47466104.00	-122252144.00	127000.00	0.00	2.00	1.00	913.00	1978.00	1968.00	0.00	Condo	Canyon Estates # 220	Off street, 1 space	Territorial	05/05/17
47425880.00	-122284600.00	420000.00	0.00	4.00	2.50	2223.00	1940.00	1926.00	1.00	Single Family	3916 South 198th Street	Off street, On street	Water	04/12/17
47461484.00	-122283216.00	201000.00	0.00	2.00	1.50	1072.00	1985.00	1979.00	0.00	Condo	4006 South 158th Street # 47	Attached Garage, 1 space	Territorial	03/31/17
47452896.00	-122279512.00	508000.00	0.00	5.00	2.50	2594.00	0.00	2016.00	2.00	Single Family	4312 South 168th Lane	Attached Garage, 2 spaces, 400 sqft garage	NULL	03/14/17
47455944.00	-122292264.00	260000.00	0.00	2.00	1.00	731.00	0.00	1941.00	1.00	Single Family	16407 32nd Avenue South	Detached Garage, 2 spaces	Territorial	03/23/17
47440468.00	-122273776.00	1251995.00	0.00	3.00	1.50	1640.00	0.00	1958.00	1.00	Single Family	17960 48th Avenue South	Attached Garage, 1 space, 290 sqft garage	Mountain	03/07/17
47435396.00	-122291504.00	280000.00	0.00	3.00	1.00	1260.00	0.00	1954.00	1.00	Single Family	18610 32nd Avenue South	Carport, 1 space	NULL	03/31/17
47464640.00	-122256912.00	248000.00	0.00	2.00	1.50	1196.00	0.00	1979.00	0.00	Condo	15354 62nd Avenue South	Carport	Territorial	02/15/17
47452096.00	-122285808.00	280000.00	0.00	2.00	1.00	770.00	0.00	1947.00	1.00	Single Family	16824 37th Avenue South	Off street, Detached Garage, 1 space, 320 sqft garage	NULL	02/17/17
47467208.00	-122253992.00	135000.00	0.00	2.00	1.00	913.00	0.00	1968.00	0.00	Condo	15144 65th Avenue South Apartment 412	No Data	NULL	03/02/17
47442048.00	-122282288.00	353000.00	0.00	4.00	1.50	1590.00	0.00	1957.00	1.00	Single Family	4104 South 179th Street	Carport, 1 space	NULL	03/01/17
47466524.00	-122258736.00	142000.00	0.00	1.00	1.00	810.00	1980.00	1980.00	2.00	Townhouse	15218 Sunwood Boulevard # I12	Carport, 1 space	Territorial	12/23/16
47438184.00	-122279736.00	348000.00	0.00	3.00	1.50	2010.00	0.00	1957.00	1.00	Single Family	4244 South 184th Street	None	NULL	01/06/17
47446776.00	-122274224.00	392000.00	0.00	5.00	2.00	1950.00	0.00	1967.00	2.00	Single Family	4724 South 175th Street	No Data	Mountain	11/30/16
47451908.00	-122281568.00	599950.00	0.00	6.00	3.00	3100.00	0.00	1998.00	2.00	Single Family	16833 40th Lane South	Attached Garage, 3 spaces, 720 sqft garage	NULL	12/16/16
47649584.00	-122401912.00	1003000.00	0.00	4.00	3.00	2850.00	0.00	1931.00	2.00	Single Family	3228 35th Avenue West	On street	Territorial	10/25/17
47643456.00	-122383712.00	685000.00	0.00	2.00	1.00	760.00	0.00	1947.00	1.00	Single Family	2618 Thorndyke Avenue West	No Data	NULL	10/31/17
47642376.00	-122386344.00	825000.00	0.00	3.00	1.50	2130.00	0.00	1954.00	0.00	Single Family	2226 West Halladay Street	1 space	NULL	10/30/17
47478236.00	-122345448.00	380000.00	0.00	3.00	1.00	1200.00	0.00	1944.00	2.00	Single Family	820 Southwest 139th Street	Off street, Detached Garage, 3 spaces, 1200 sqft garage	NULL	08/18/17
47479456.00	-122339424.00	418000.00	0.00	4.00	1.50	1520.00	0.00	1944.00	1.00	Single Family	404 Southwest 138th Street	Off street, 4 spaces	NULL	08/18/17
47459220.00	-122345448.00	205000.00	0.00	2.00	1.00	510.00	0.00	1920.00	1.00	Single Family	16016 9th Avenue Southwest	No Data	Mountain	08/31/17
47440976.00	-122337448.00	540000.00	0.00	3.00	1.50	2500.00	0.00	1955.00	1.00	Single Family	18024 3rd Avenue Southwest	Attached Garage, 2 spaces, 320 sqft garage	Territorial	08/21/17
47460392.00	-122339792.00	320000.00	0.00	4.00	1.50	2130.00	0.00	1956.00	1.00	Single Family	15835 4th Avenue Southwest	Carport, Attached Garage, 2 spaces, 200 sqft garage	NULL	08/18/17
47464808.00	-122338112.00	224950.00	285.00	2.00	1.00	995.00	1979.00	1979.00	0.00	Condo	233 Southwest 154th Street Apartment 108	Attached Garage, 1 space	Territorial	08/02/17
47447384.00	-122358144.00	661500.00	0.00	4.00	1.50	2875.00	0.00	1942.00	1.00	Single Family	1909 Southwest Hillcrest Road	Detached Garage, 3 spaces, 780 sqft garage	Water	07/28/17
47464516.00	-122337328.00	405000.00	0.00	3.00	2.50	2370.00	0.00	2009.00	2.00	Townhouse	214 Southwest 155th Street Apartment B	Attached Garage, 2 spaces, 330 sqft garage	City, Mountain	08/03/17
47460696.00	-122359504.00	507000.00	0.00	4.00	2.75	3040.00	0.00	1960.00	1.00	Single Family	15685 20th Avenue Southwest	Carport, Attached Garage, 2 spaces, 290 sqft garage	Mountain, Territorial	08/14/17
47448996.00	-122360416.00	700000.00	0.00	4.00	1.50	2950.00	0.00	1948.00	0.00	Single Family	17056 21st Avenue Southwest	2 spaces	NULL	08/11/17
47777176.00	-122300144.00	350000.00	0.00	3.00	1.00	1320.00	0.00	1954.00	1.00	Single Family	2703 Northeast 205th Street	Carport, 1 space	NULL	03/24/17
47750200.00	-122293712.00	809000.00	0.00	4.00	3.00	2460.00	0.00	1966.00	2.00	Single Family	3227 Northeast 167th Street	Carport, 2 spaces	Mountain	03/10/17
47752480.00	-122322496.00	590000.00	0.00	3.00	1.50	2000.00	0.00	1949.00	1.00	Single Family	606 Northeast 170th Street	Carport, Attached Garage, 2 spaces, 400 sqft garage	NULL	03/17/17
47744636.00	-122314768.00	690000.00	0.00	3.00	2.50	2240.00	0.00	1950.00	2.00	Single Family	15833 14th Avenue Northeast	Attached Garage, Detached Garage, 2 spaces, 600 sqft garage	Territorial	03/09/17
47762336.00	-122311816.00	649000.00	0.00	4.00	1.50	2480.00	1960.00	1960.00	2.00	Single Family	18426 24th Avenue Northeast	Off street, Attached Garage, 2 spaces, 550 sqft garage	Mountain, Territorial	03/08/17
47774824.00	-122293888.00	665000.00	0.00	4.00	2.00	2230.00	0.00	1966.00	1.00	Single Family	20032 33RD Avenue Northeast	Attached Garage, 2 spaces, 530 sqft garage	NULL	03/01/17
47777152.00	-122289648.00	550000.00	0.00	4.00	2.50	1710.00	2016.00	1978.00	2.00	Single Family	20420 37th Avenue Northeast	2 spaces	NULL	03/15/17
47756744.00	-122287176.00	1380000.00	0.00	6.00	2.50	3929.00	0.00	2016.00	2.00	Single Family	3732 Northeast 180th Street	Attached Garage, 4 spaces, 1090 sqft garage	NULL	02/24/17
47767000.00	-122275984.00	505000.00	0.00	3.00	2.00	1820.00	0.00	1961.00	1.00	Single Family	4922 Northeast 193rd Street	Attached Garage, 2 spaces, 500 sqft garage	NULL	02/07/17
47776276.00	-122309488.00	185000.00	205.00	1.00	1.00	553.00	1986.00	1986.00	0.00	Condo	20301 19th Avenue Northeast Apartment 502	Off street, 1 space	Territorial	02/27/17
47455640.00	-122349008.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	NULL		NULL	NULL	
47480984.00	-122354296.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	NULL		NULL	NULL	
47477288.00	-122335400.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	NULL		NULL	NULL	
47468744.00	-122364672.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	NULL		NULL	NULL	
47422936.00	-122341632.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	NULL		NULL	NULL	
47478256.00	-122357984.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	NULL		NULL	NULL	
47479924.00	-122338928.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	NULL		NULL	NULL	
47424264.00	-122338512.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	NULL		NULL	NULL	
47452780.00	-122345080.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	NULL		NULL	NULL	
47454764.00	-122355560.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	NULL		NULL	NULL	
47465776.00	-122363936.00	1075000.00	0.00	4.00	2.50	3482.00	0.00	2015.00	2.00	Single Family	15243 Maplewild Avenue Southwest	Attached Garage, 3 spaces	Mountain, Territorial, Water	06/15/17
47473848.00	-122341664.00	456000.00	0.00	3.00	1.50	1460.00	2014.00	1950.00	1.00	Single Family	459 Southwest 144th Street	Off street, Attached Garage, 1 space, 260 sqft garage	Park, Territorial	05/19/17
47459260.00	-122354680.00	395000.00	0.00	3.00	1.50	0.00	0.00	1948.00	2.00	Single Family		Carport, Detached Garage, 2 spaces, 480 sqft garage	NULL	05/19/17
47454320.00	-122357520.00	310000.00	0.00	2.00	1.00	1330.00	0.00	1940.00	1.00	Single Family	16524 19th Avenue Southwest	Attached Garage, Detached Garage, 2 spaces, 520 sqft garage	NULL	05/01/17
47462452.00	-122351256.00	615000.00	0.00	3.00	2.50	10486.00	1978.00	1923.00	1.00	Single Family	1230 Southwest 157th Street	No Data	Territorial	05/08/17
47447024.00	-122353232.00	620000.00	0.00	4.00	2.00	1920.00	0.00	1950.00	1.00	Single Family	1325 Southwest 174th Street	None, 340 sqft garage	City	05/03/17
47470560.00	-122351424.00	340000.00	0.00	3.00	1.00	1150.00	0.00	1948.00	1.00	Single Family	1232 Southwest 148th Street	No Data	NULL	05/17/17
47419388.00	-122339232.00	585000.00	0.00	4.00	3.00	2520.00	0.00	1971.00	2.00	Single Family	20540 Marine View Drive Southwest	2 spaces	Territorial	04/14/17
47458800.00	-122360112.00	389000.00	0.00	3.00	1.25	1270.00	0.00	1956.00	2.00	Single Family	16028 21st Avenue Southwest	Attached Garage, 2 spaces, 500 sqft garage	NULL	04/28/17
47447548.00	-122355792.00	1022000.00	0.00	3.00	2.50	3400.00	2017.00	1991.00	3.00	Single Family	17310 Sylvester Road Southwest	Attached Garage, 3 spaces, 750 sqft garage	City, Mountain, Park, Territorial, Water	04/10/17
47342108.00	-122332608.00	549000.00	0.00	3.00	1.50	1860.00	1990.00	1954.00	2.00	Single Family	28857 Redondo Shores Drive South	Carport, 4 spaces	Water	08/10/17
47418920.00	-122319888.00	90000.00	0.00	2.00	1.00	700.00	0.00	1939.00	1.00	Single Family	20424 Des Moines Memorial Drive	No Data	NULL	08/07/17
47407128.00	-122294024.00	250000.00	0.00	3.00	1.00	1450.00	0.00	1966.00	1.00	Single Family	21635 31st Avenue South	Off street, 1 space	Territorial	08/03/17
47404460.00	-122317272.00	441000.00	0.00	3.00	2.50	1800.00	0.00	2000.00	2.00	Single Family	22003 13th Avenue South	On street, Attached Garage, 2 spaces, 440 sqft garage	NULL	07/19/17
47360528.00	-122312880.00	407000.00	0.00	4.00	2.50	2520.00	0.00	1977.00	2.00	Single Family	1604 South 269th Court	Off street, Attached Garage, Detached Garage, 2 spaces, 160 sqft garage	Territorial	07/25/17
47380096.00	-122316896.00	304000.00	0.00	3.00	1.00	1136.00	0.00	1968.00	1.00	Single Family	24723 13th Place South	Attached Garage, 1 space, 310 sqft garage	NULL	07/27/17
47385532.00	-122298904.00	178000.00	330.00	3.00	0.00	0.00	1993.00	1993.00	0.00	Condo		Carport, Off street, 2 spaces	Territorial	07/10/17
47381092.00	-122316272.00	385000.00	0.00	3.00	1.50	1250.00	0.00	1968.00	1.00	Single Family	24530 13th Place South	Attached Garage, 2 spaces, 460 sqft garage	NULL	07/13/17
47378732.00	-122319056.00	380000.00	0.00	2.00	1.50	1170.00	0.00	1975.00	1.00	Single Family	24823 12th Avenue South	Off street, Attached Garage, 2 spaces, 520 sqft garage	NULL	07/14/17
47421676.00	-122315960.00	253650.00	0.00	3.00	1.00	1210.00	0.00	1954.00	1.00	Single Family	20111 14th Avenue South	Attached Garage, 3 spaces, 810 sqft garage	NULL	07/17/17
47745760.00	-122287432.00	1485000.00	0.00	4.00	4.50	3590.00	2012.00	1954.00	2.00	Single Family	16040 38th Avenue Northeast	Attached Garage, 2 spaces, 620 sqft garage	Water	02/17/17
47735368.00	-122306976.00	377000.00	0.00	2.00	1.00	1170.00	0.00	1952.00	1.00	Single Family	14550 20th Avenue Northeast	Carport, 2 spaces, 200 sqft garage	NULL	01/17/17
47757084.00	-122269336.00	1600000.00	0.00	3.00	2.00	2450.00	0.00	1948.00	1.00	Single Family	17767 Beach Drive Northeast	Attached Garage, 1 space, 260 sqft garage	Mountain, Territorial, Water	01/31/17
47749336.00	-122314536.00	350000.00	375.00	2.00	1.50	1190.00	2002.00	2002.00	0.00	Condo	1423 Northeast 166th Court # 11	Attached Garage, 2 spaces, 676 sqft garage	Territorial	01/31/17
47749640.00	-122323560.00	269950.00	358.00	2.00	1.50	946.00	2004.00	2004.00	0.00	Condo	16528 5th Avenue Northeast Apartment 101	Carport, Off street, 1 space	Territorial	01/25/17
47860484.00	-122289128.00	399950.00	0.00	4.00	1.50	1805.00	2017.00	1963.00	1.00	Single Family	4110 152nd St Southwest	Off street, 500 sqft garage	Territorial	11/10/17
47669844.00	-122377376.00	314950.00	232.00	0.00	1.00	514.00	0.00	2000.00	0.00	Condo	1525 Northwest 57th Street UNIT 431	1 space	NULL	11/09/17
